,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
7962,Tamil Nadu,THANJAVUR,1997,Whole Year,Turmeric,13.0,80.0
7963,Tamil Nadu,THANJAVUR,1997,Whole Year,Urad,7122.0,2470.0
7964,Tamil Nadu,THANJAVUR,1998,Kharif,Arhar/Tur,170.0,147.0
7965,Tamil Nadu,THANJAVUR,1998,Kharif,Cotton(lint),2036.0,4659.0
7966,Tamil Nadu,THANJAVUR,1998,Kharif,Groundnut,11843.0,19756.0
7967,Tamil Nadu,THANJAVUR,1998,Kharif,Maize,79.0,209.0
7968,Tamil Nadu,THANJAVUR,1998,Kharif,Moong(Green Gram),11824.0,4469.0
7969,Tamil Nadu,THANJAVUR,1998,Kharif,Pulses total,39613.0,13782.0
7970,Tamil Nadu,THANJAVUR,1998,Kharif,Ragi,25.0,69.0
7971,Tamil Nadu,THANJAVUR,1998,Kharif,Rice,194652.0,674525.0
7972,Tamil Nadu,THANJAVUR,1998,Kharif,Sesamum,10832.0,4162.0
7973,Tamil Nadu,THANJAVUR,1998,Kharif,Sunflower,8.0,8.0
7974,Tamil Nadu,THANJAVUR,1998,Kharif,Total foodgrain,234376.0,68859.0
7975,Tamil Nadu,THANJAVUR,1998,Kharif,Urad,26868.0,8866.0
7976,Tamil Nadu,THANJAVUR,1998,Whole Year,Banana,2969.0,86422.0
7977,Tamil Nadu,THANJAVUR,1998,Whole Year,Cashewnut,15.0,3.0
7978,Tamil Nadu,THANJAVUR,1998,Whole Year,Dry chillies,60.0,36.0
7979,Tamil Nadu,THANJAVUR,1998,Whole Year,Sugarcane,13897.0,1244250.0
7980,Tamil Nadu,THANJAVUR,1998,Whole Year,Tapioca,31.0,1151.0
7981,Tamil Nadu,THANJAVUR,1998,Whole Year,Turmeric,5.0,30.0
7982,Tamil Nadu,THANJAVUR,1999,Kharif,Arhar/Tur,103.0,75.0
7983,Tamil Nadu,THANJAVUR,1999,Kharif,Bajra,3.0,7.0
7984,Tamil Nadu,THANJAVUR,1999,Kharif,Cotton(lint),1334.0,2742.0
7985,Tamil Nadu,THANJAVUR,1999,Kharif,Groundnut,8422.0,16819.0
7986,Tamil Nadu,THANJAVUR,1999,Kharif,Jowar,1.0,1.0
7987,Tamil Nadu,THANJAVUR,1999,Kharif,Maize,274.0,733.0
7988,Tamil Nadu,THANJAVUR,1999,Kharif,Moong(Green Gram),11990.0,5743.0
7989,Tamil Nadu,THANJAVUR,1999,Kharif,Ragi,49.0,113.0
7990,Tamil Nadu,THANJAVUR,1999,Kharif,Rice,189074.0,610534.0
7991,Tamil Nadu,THANJAVUR,1999,Kharif,Sesamum,9282.0,3906.0
7992,Tamil Nadu,THANJAVUR,1999,Kharif,Urad,30310.0,9820.0
7993,Tamil Nadu,THANJAVUR,1999,Whole Year,Banana,2937.0,75114.0
7994,Tamil Nadu,THANJAVUR,1999,Whole Year,Cashewnut,10.0,5.0
7995,Tamil Nadu,THANJAVUR,1999,Whole Year,Dry chillies,117.0,61.0
7996,Tamil Nadu,THANJAVUR,1999,Whole Year,Guar seed,11718.0,98919.0
7997,Tamil Nadu,THANJAVUR,1999,Whole Year,Onion,10.0,81.0
7998,Tamil Nadu,THANJAVUR,1999,Whole Year,Sugarcane,11718.0,1069224.0
7999,Tamil Nadu,THANJAVUR,1999,Whole Year,Sweet potato,5.0,61.0
8000,Tamil Nadu,THANJAVUR,1999,Whole Year,Tapioca,59.0,2094.0
8001,Tamil Nadu,THANJAVUR,1999,Whole Year,Turmeric,7.0,39.0
8002,Tamil Nadu,THANJAVUR,2000,Kharif,Arhar/Tur,41.0,30.0
8003,Tamil Nadu,THANJAVUR,2000,Kharif,Bajra,3.0,7.0
8004,Tamil Nadu,THANJAVUR,2000,Kharif,Cotton(lint),1772.0,3775.0
8005,Tamil Nadu,THANJAVUR,2000,Kharif,Groundnut,8324.0,16218.0
8006,Tamil Nadu,THANJAVUR,2000,Kharif,Maize,152.0,406.0
8007,Tamil Nadu,THANJAVUR,2000,Kharif,Moong(Green Gram),12502.0,4901.0
8008,Tamil Nadu,THANJAVUR,2000,Kharif,Other Kharif pulses,274.0,80.0
8009,Tamil Nadu,THANJAVUR,2000,Kharif,Ragi,5.0,14.0
8010,Tamil Nadu,THANJAVUR,2000,Kharif,Rice,196816.0,678014.0
8011,Tamil Nadu,THANJAVUR,2000,Kharif,Sesamum,13771.0,4989.0
8012,Tamil Nadu,THANJAVUR,2000,Kharif,Urad,33054.0,10709.0
8013,Tamil Nadu,THANJAVUR,2000,Whole Year,Banana,2471.0,63196.0
8014,Tamil Nadu,THANJAVUR,2000,Whole Year,Cashewnut,3171.0,1411.0
8015,Tamil Nadu,THANJAVUR,2000,Whole Year,Dry chillies,153.0,82.0
8016,Tamil Nadu,THANJAVUR,2000,Whole Year,Onion,89.0,720.0
8017,Tamil Nadu,THANJAVUR,2000,Whole Year,Sannhamp,207.0,151.0
8018,Tamil Nadu,THANJAVUR,2000,Whole Year,Sugarcane,11593.0,1057818.0
8019,Tamil Nadu,THANJAVUR,2000,Whole Year,Sweet potato,5.0,61.0
8020,Tamil Nadu,THANJAVUR,2000,Whole Year,Tapioca,156.0,5536.0
8021,Tamil Nadu,THANJAVUR,2000,Whole Year,Turmeric,4.0,22.0
8022,Tamil Nadu,THANJAVUR,2001,Kharif,Arhar/Tur,68.0,40.0
8023,Tamil Nadu,THANJAVUR,2001,Kharif,Bajra,9.0,20.0
8024,Tamil Nadu,THANJAVUR,2001,Kharif,Cotton(lint),1244.0,2530.0
8025,Tamil Nadu,THANJAVUR,2001,Kharif,Groundnut,6145.0,11400.0
8026,Tamil Nadu,THANJAVUR,2001,Kharif,Moong(Green Gram),6176.0,820.0
8027,Tamil Nadu,THANJAVUR,2001,Kharif,Ragi,3.0,10.0
8028,Tamil Nadu,THANJAVUR,2001,Kharif,Rice,192161.0,561650.0
8029,Tamil Nadu,THANJAVUR,2001,Kharif,Sesamum,4833.0,1590.0
8030,Tamil Nadu,THANJAVUR,2001,Kharif,Urad,14164.0,4380.0
8031,Tamil Nadu,THANJAVUR,2001,Whole Year,Sugarcane,11356.0,1086800.0
8032,Tamil Nadu,THANJAVUR,2002,Kharif,Arhar/Tur,21.0,11.0
8033,Tamil Nadu,THANJAVUR,2002,Kharif,Bajra,4.0,7.0
8034,Tamil Nadu,THANJAVUR,2002,Kharif,Cotton(lint),1066.0,2081.0
8035,Tamil Nadu,THANJAVUR,2002,Kharif,Groundnut,3566.0,6061.0
8036,Tamil Nadu,THANJAVUR,2002,Kharif,Maize,187.0,500.0
8037,Tamil Nadu,THANJAVUR,2002,Kharif,Moong(Green Gram),3794.0,1721.0
8038,Tamil Nadu,THANJAVUR,2002,Kharif,Other Kharif pulses,3.0,1.0
8039,Tamil Nadu,THANJAVUR,2002,Kharif,Ragi,9.0,19.0
8040,Tamil Nadu,THANJAVUR,2002,Kharif,Rice,139186.0,318325.0
8041,Tamil Nadu,THANJAVUR,2002,Kharif,Sesamum,2876.0,1110.0
8042,Tamil Nadu,THANJAVUR,2002,Kharif,Sunflower,18.0,21.0
8043,Tamil Nadu,THANJAVUR,2002,Kharif,Urad,7476.0,3954.0
8044,Tamil Nadu,THANJAVUR,2002,Kharif,Varagu,3.0,3.0
8045,Tamil Nadu,THANJAVUR,2002,Whole Year,Arecanut,8.0,841.0
8046,Tamil Nadu,THANJAVUR,2002,Whole Year,Ash Gourd,1.0,0.0
8047,Tamil Nadu,THANJAVUR,2002,Whole Year,Banana,3726.0,102024.0
8048,Tamil Nadu,THANJAVUR,2002,Whole Year,Ber,5.0,0.0
8049,Tamil Nadu,THANJAVUR,2002,Whole Year,Bhindi,52.0,387.0
8050,Tamil Nadu,THANJAVUR,2002,Whole Year,Bitter Gourd,13.0,0.0
8051,Tamil Nadu,THANJAVUR,2002,Whole Year,Brinjal,237.0,1807.0
8052,Tamil Nadu,THANJAVUR,2002,Whole Year,Cashewnut,2854.0,417.0
8053,Tamil Nadu,THANJAVUR,2002,Whole Year,Citrus Fruit,45.0,50.0
8054,Tamil Nadu,THANJAVUR,2002,Whole Year,Coconut,23934.0,224100.0
8055,Tamil Nadu,THANJAVUR,2002,Whole Year,Coriander,1.0,0.1
8056,Tamil Nadu,THANJAVUR,2002,Whole Year,Cucumber,26.0,0.0
8057,Tamil Nadu,THANJAVUR,2002,Whole Year,Drum Stick,8.0,0.0
8058,Tamil Nadu,THANJAVUR,2002,Whole Year,Dry chillies,55.0,33.0
8059,Tamil Nadu,THANJAVUR,2002,Whole Year,Dry ginger,2.0,32.0
8060,Tamil Nadu,THANJAVUR,2002,Whole Year,Jack Fruit,61.0,691.0
8061,Tamil Nadu,THANJAVUR,2002,Whole Year,Lab-Lab,8.0,0.0
8062,Tamil Nadu,THANJAVUR,2002,Whole Year,Mango,760.0,4554.0
8063,Tamil Nadu,THANJAVUR,2002,Whole Year,Onion,20.0,169.0
8064,Tamil Nadu,THANJAVUR,2002,Whole Year,Orange,1.0,2.0
8065,Tamil Nadu,THANJAVUR,2002,Whole Year,Other Citrus Fruit,15.0,0.0
8066,Tamil Nadu,THANJAVUR,2002,Whole Year,Other Fresh Fruits,10.0,0.0
8067,Tamil Nadu,THANJAVUR,2002,Whole Year,Other Vegetables,85.0,0.0
8068,Tamil Nadu,THANJAVUR,2002,Whole Year,Pome Fruit,214.0,1120.0
8069,Tamil Nadu,THANJAVUR,2002,Whole Year,Pome Granet,8.0,0.0
8070,Tamil Nadu,THANJAVUR,2002,Whole Year,Pump Kin,48.0,0.0
8071,Tamil Nadu,THANJAVUR,2002,Whole Year,Redish,33.0,0.0
8072,Tamil Nadu,THANJAVUR,2002,Whole Year,Ribed Guard,1.0,0.0
8073,Tamil Nadu,THANJAVUR,2002,Whole Year,Snak Guard,25.0,0.0
8074,Tamil Nadu,THANJAVUR,2002,Whole Year,Sugarcane,10966.0,1121900.0
8075,Tamil Nadu,THANJAVUR,2002,Whole Year,Sweet potato,2.0,27.0
8076,Tamil Nadu,THANJAVUR,2002,Whole Year,Tapioca,40.0,1264.0
8077,Tamil Nadu,THANJAVUR,2002,Whole Year,Turmeric,5.0,19.0
8078,Tamil Nadu,THANJAVUR,2002,Whole Year,Yam,25.0,0.0
8079,Tamil Nadu,THANJAVUR,2003,Kharif,Arhar/Tur,124.0,76.0
8080,Tamil Nadu,THANJAVUR,2003,Kharif,Bajra,79.0,104.0
8081,Tamil Nadu,THANJAVUR,2003,Kharif,Castor seed,20.0,8.0
8082,Tamil Nadu,THANJAVUR,2003,Kharif,Cotton(lint),1738.0,3263.0
8083,Tamil Nadu,THANJAVUR,2003,Kharif,Dry ginger,1.0,14.0
8084,Tamil Nadu,THANJAVUR,2003,Kharif,Groundnut,8065.0,14459.0
8085,Tamil Nadu,THANJAVUR,2003,Kharif,Jowar,2.0,2.0
8086,Tamil Nadu,THANJAVUR,2003,Kharif,Maize,735.0,1966.0
8087,Tamil Nadu,THANJAVUR,2003,Kharif,Moong(Green Gram),2776.0,1024.0
8088,Tamil Nadu,THANJAVUR,2003,Kharif,Other Kharif pulses,9.0,3.0
8089,Tamil Nadu,THANJAVUR,2003,Kharif,Ragi,20.0,48.0
8090,Tamil Nadu,THANJAVUR,2003,Kharif,Rice,123293.0,354937.0
8091,Tamil Nadu,THANJAVUR,2003,Kharif,Sesamum,4089.0,799.0
8092,Tamil Nadu,THANJAVUR,2003,Kharif,Small millets,111.0,141.0
8093,Tamil Nadu,THANJAVUR,2003,Kharif,Sunflower,116.0,150.0
8094,Tamil Nadu,THANJAVUR,2003,Kharif,Urad,6354.0,3918.0
8095,Tamil Nadu,THANJAVUR,2003,Whole Year,Arecanut,7.0,841.0
8096,Tamil Nadu,THANJAVUR,2003,Whole Year,Ash Gourd,27.0,0.0
8097,Tamil Nadu,THANJAVUR,2003,Whole Year,Banana,4158.0,160440.0
8098,Tamil Nadu,THANJAVUR,2003,Whole Year,Bhindi,54.0,378.0
8099,Tamil Nadu,THANJAVUR,2003,Whole Year,Bitter Gourd,6.0,0.0
8100,Tamil Nadu,THANJAVUR,2003,Whole Year,Black pepper,2.0,841.0
8101,Tamil Nadu,THANJAVUR,2003,Whole Year,Brinjal,262.0,2929.0
8102,Tamil Nadu,THANJAVUR,2003,Whole Year,Cashewnut,2864.0,582.0
8103,Tamil Nadu,THANJAVUR,2003,Whole Year,Citrus Fruit,27.0,28.0
8104,Tamil Nadu,THANJAVUR,2003,Whole Year,Coconut,24240.0,258500.0
8105,Tamil Nadu,THANJAVUR,2003,Whole Year,Coriander,5.0,2.0
8106,Tamil Nadu,THANJAVUR,2003,Whole Year,Cucumber,24.0,0.0
8107,Tamil Nadu,THANJAVUR,2003,Whole Year,Drum Stick,25.0,0.0
8108,Tamil Nadu,THANJAVUR,2003,Whole Year,Dry chillies,68.0,36.0
8109,Tamil Nadu,THANJAVUR,2003,Whole Year,Jack Fruit,52.0,502.0
8110,Tamil Nadu,THANJAVUR,2003,Whole Year,Lab-Lab,1.0,0.0
8111,Tamil Nadu,THANJAVUR,2003,Whole Year,Mango,777.0,3228.0
8112,Tamil Nadu,THANJAVUR,2003,Whole Year,Onion,52.0,468.0
8113,Tamil Nadu,THANJAVUR,2003,Whole Year,Other Citrus Fruit,21.0,0.0
8114,Tamil Nadu,THANJAVUR,2003,Whole Year,Other Fresh Fruits,13.0,0.0
8115,Tamil Nadu,THANJAVUR,2003,Whole Year,Other Vegetables,183.0,0.0
8116,Tamil Nadu,THANJAVUR,2003,Whole Year,Pome Fruit,206.0,1446.0
8117,Tamil Nadu,THANJAVUR,2003,Whole Year,Pome Granet,4.0,0.0
8118,Tamil Nadu,THANJAVUR,2003,Whole Year,Pump Kin,69.0,0.0
8119,Tamil Nadu,THANJAVUR,2003,Whole Year,Redish,61.0,0.0
8120,Tamil Nadu,THANJAVUR,2003,Whole Year,Snak Guard,16.0,0.0
8121,Tamil Nadu,THANJAVUR,2003,Whole Year,Sugarcane,9711.0,1206038.0
8122,Tamil Nadu,THANJAVUR,2003,Whole Year,Sweet potato,1.0,14.0
8123,Tamil Nadu,THANJAVUR,2003,Whole Year,Tapioca,53.0,1785.0
8124,Tamil Nadu,THANJAVUR,2003,Whole Year,Tomato,2.0,20.0
8125,Tamil Nadu,THANJAVUR,2003,Whole Year,Turmeric,7.0,29.0
8126,Tamil Nadu,THANJAVUR,2003,Whole Year,Yam,24.0,0.0
8127,Tamil Nadu,THANJAVUR,2004,Kharif,Arhar/Tur,50.0,33.0
8128,Tamil Nadu,THANJAVUR,2004,Kharif,Bajra,6.0,14.0
8129,Tamil Nadu,THANJAVUR,2004,Kharif,Castor seed,4.0,2.0
8130,Tamil Nadu,THANJAVUR,2004,Kharif,Cotton(lint),2225.0,5235.0
8131,Tamil Nadu,THANJAVUR,2004,Kharif,Dry ginger,1.0,19.0
8132,Tamil Nadu,THANJAVUR,2004,Kharif,Groundnut,8217.0,18413.0
8133,Tamil Nadu,THANJAVUR,2004,Kharif,Maize,840.0,2246.0
8134,Tamil Nadu,THANJAVUR,2004,Kharif,Moong(Green Gram),8709.0,3342.0
8135,Tamil Nadu,THANJAVUR,2004,Kharif,Other Kharif pulses,2.0,1.0
8136,Tamil Nadu,THANJAVUR,2004,Kharif,Ragi,35.0,80.0
8137,Tamil Nadu,THANJAVUR,2004,Kharif,Rice,160608.0,439323.0
8138,Tamil Nadu,THANJAVUR,2004,Kharif,Sesamum,7243.0,1332.0
8139,Tamil Nadu,THANJAVUR,2004,Kharif,Small millets,18.0,22.0
8140,Tamil Nadu,THANJAVUR,2004,Kharif,Sunflower,186.0,198.0
8141,Tamil Nadu,THANJAVUR,2004,Kharif,Urad,13708.0,3712.0
8142,Tamil Nadu,THANJAVUR,2004,Whole Year,Arecanut,8.0,15.0
8143,Tamil Nadu,THANJAVUR,2004,Whole Year,Banana,4764.0,121550.0
8144,Tamil Nadu,THANJAVUR,2004,Whole Year,Cashewnut,2451.0,759.0
8145,Tamil Nadu,THANJAVUR,2004,Whole Year,Coconut,24893.0,343200.0
8146,Tamil Nadu,THANJAVUR,2004,Whole Year,Dry chillies,50.0,33.0
8147,Tamil Nadu,THANJAVUR,2004,Whole Year,Onion,52.0,503.0
8148,Tamil Nadu,THANJAVUR,2004,Whole Year,Sugarcane,12000.0,1362612.0
8149,Tamil Nadu,THANJAVUR,2004,Whole Year,Sweet potato,16.0,242.0
8150,Tamil Nadu,THANJAVUR,2004,Whole Year,Tapioca,113.0,4663.0
8151,Tamil Nadu,THANJAVUR,2004,Whole Year,Turmeric,18.0,99.0
8152,Tamil Nadu,THANJAVUR,2005,Kharif,Arhar/Tur,39.0,21.0
8153,Tamil Nadu,THANJAVUR,2005,Kharif,Bajra,1.0,2.0
8154,Tamil Nadu,THANJAVUR,2005,Kharif,Castor seed,3.0,1.0
8155,Tamil Nadu,THANJAVUR,2005,Kharif,Cotton(lint),785.0,2347.0
8156,Tamil Nadu,THANJAVUR,2005,Kharif,Dry ginger,12.0,232.0
8157,Tamil Nadu,THANJAVUR,2005,Kharif,Groundnut,7274.0,17975.0
8158,Tamil Nadu,THANJAVUR,2005,Kharif,Maize,535.0,841.0
8159,Tamil Nadu,THANJAVUR,2005,Kharif,Moong(Green Gram),7392.0,2212.0
8160,Tamil Nadu,THANJAVUR,2005,Kharif,Other Kharif pulses,8.0,4.0
8161,Tamil Nadu,THANJAVUR,2005,Kharif,Ragi,5.0,10.0
8162,Tamil Nadu,THANJAVUR,2005,Kharif,Rice,154901.0,399483.0
8163,Tamil Nadu,THANJAVUR,2005,Kharif,Sesamum,5999.0,2708.0
8164,Tamil Nadu,THANJAVUR,2005,Kharif,Small millets,2.0,2.0
8165,Tamil Nadu,THANJAVUR,2005,Kharif,Soyabean,352.0,841.0
8166,Tamil Nadu,THANJAVUR,2005,Kharif,Sunflower,142.0,176.0
8167,Tamil Nadu,THANJAVUR,2005,Kharif,Urad,8951.0,3361.0
8168,Tamil Nadu,THANJAVUR,2005,Whole Year,Arecanut,18.0,15.0
8169,Tamil Nadu,THANJAVUR,2005,Whole Year,Banana,4921.0,242589.0
8170,Tamil Nadu,THANJAVUR,2005,Whole Year,Black pepper,6.0,1.0
8171,Tamil Nadu,THANJAVUR,2005,Whole Year,Cashewnut,2447.0,364.0
8172,Tamil Nadu,THANJAVUR,2005,Whole Year,Coconut,26287.0,5018.0
8173,Tamil Nadu,THANJAVUR,2005,Whole Year,Dry chillies,12.0,8.0
8174,Tamil Nadu,THANJAVUR,2005,Whole Year,Onion,8.0,64.0
8175,Tamil Nadu,THANJAVUR,2005,Whole Year,Sugarcane,15353.0,1529712.0
8176,Tamil Nadu,THANJAVUR,2005,Whole Year,Sweet potato,7.0,146.0
8177,Tamil Nadu,THANJAVUR,2005,Whole Year,Tapioca,199.0,7604.0
8178,Tamil Nadu,THANJAVUR,2005,Whole Year,Turmeric,15.0,83.0
8179,Tamil Nadu,THANJAVUR,2006,Kharif,Rice,164243.0,598160.0
8180,Tamil Nadu,THANJAVUR,2006,Kharif,Small millets,4.0,11.0
8181,Tamil Nadu,THANJAVUR,2006,Whole Year,Arecanut,18.0,52.0
8182,Tamil Nadu,THANJAVUR,2006,Whole Year,Arhar/Tur,30.0,22.0
8183,Tamil Nadu,THANJAVUR,2006,Whole Year,Banana,4341.0,184656.0
8184,Tamil Nadu,THANJAVUR,2006,Whole Year,Black pepper,11.0,2.0
8185,Tamil Nadu,THANJAVUR,2006,Whole Year,Cashewnut,2337.0,928.0
8186,Tamil Nadu,THANJAVUR,2006,Whole Year,Castor seed,2.0,1.0
8187,Tamil Nadu,THANJAVUR,2006,Whole Year,Coconut,28414.0,4124.0
8188,Tamil Nadu,THANJAVUR,2006,Whole Year,Cotton(lint),319.0,1151.0
8189,Tamil Nadu,THANJAVUR,2006,Whole Year,Dry chillies,17.0,12.0
8190,Tamil Nadu,THANJAVUR,2006,Whole Year,Dry ginger,3.0,56.0
8191,Tamil Nadu,THANJAVUR,2006,Whole Year,Groundnut,6236.0,14512.0
8192,Tamil Nadu,THANJAVUR,2006,Whole Year,Maize,762.0,4449.0
8193,Tamil Nadu,THANJAVUR,2006,Whole Year,Moong(Green Gram),5518.0,1875.0
8194,Tamil Nadu,THANJAVUR,2006,Whole Year,Onion,3.0,26.0
8195,Tamil Nadu,THANJAVUR,2006,Whole Year,Ragi,2.0,6.0
8196,Tamil Nadu,THANJAVUR,2006,Whole Year,Sesamum,3856.0,1865.0
8197,Tamil Nadu,THANJAVUR,2006,Whole Year,Sugarcane,18374.0,1936307.0
8198,Tamil Nadu,THANJAVUR,2006,Whole Year,Sunflower,107.0,196.0
8199,Tamil Nadu,THANJAVUR,2006,Whole Year,Sweet potato,1.0,17.0
8200,Tamil Nadu,THANJAVUR,2006,Whole Year,Tapioca,272.0,10978.0
8201,Tamil Nadu,THANJAVUR,2006,Whole Year,Turmeric,12.0,69.0
8202,Tamil Nadu,THANJAVUR,2006,Whole Year,Urad,11409.0,5470.0
8203,Tamil Nadu,THANJAVUR,2007,Kharif,Rice,150228.0,479643.0
8204,Tamil Nadu,THANJAVUR,2007,Kharif,Small millets,3.0,4.0
8205,Tamil Nadu,THANJAVUR,2007,Whole Year,Arecanut,20.0,35.0
8206,Tamil Nadu,THANJAVUR,2007,Whole Year,Arhar/Tur,37.0,26.0
8207,Tamil Nadu,THANJAVUR,2007,Whole Year,Bajra,2.0,5.0
8208,Tamil Nadu,THANJAVUR,2007,Whole Year,Banana,4200.0,164686.0
8209,Tamil Nadu,THANJAVUR,2007,Whole Year,Black pepper,8.0,2.0
8210,Tamil Nadu,THANJAVUR,2007,Whole Year,Cashewnut,2236.0,1269.0
8211,Tamil Nadu,THANJAVUR,2007,Whole Year,Castor seed,3.0,1.0
8212,Tamil Nadu,THANJAVUR,2007,Whole Year,Coconut,30305.0,4672.0
8213,Tamil Nadu,THANJAVUR,2007,Whole Year,Cotton(lint),609.0,1684.0
8214,Tamil Nadu,THANJAVUR,2007,Whole Year,Dry chillies,8.0,4.0
8215,Tamil Nadu,THANJAVUR,2007,Whole Year,Dry ginger,3.0,57.0
8216,Tamil Nadu,THANJAVUR,2007,Whole Year,Gram,9.0,6.0
8217,Tamil Nadu,THANJAVUR,2007,Whole Year,Groundnut,15950.0,22555.0
8218,Tamil Nadu,THANJAVUR,2007,Whole Year,Maize,1226.0,4081.0
8219,Tamil Nadu,THANJAVUR,2007,Whole Year,Moong(Green Gram),13819.0,841.0
8220,Tamil Nadu,THANJAVUR,2007,Whole Year,Onion,16.0,154.0
8221,Tamil Nadu,THANJAVUR,2007,Whole Year,Ragi,4.0,10.0
8222,Tamil Nadu,THANJAVUR,2007,Whole Year,Sesamum,12895.0,4244.0
8223,Tamil Nadu,THANJAVUR,2007,Whole Year,Small millets,3.0,4.0
8224,Tamil Nadu,THANJAVUR,2007,Whole Year,Sugarcane,15507.0,1675345.0
8225,Tamil Nadu,THANJAVUR,2007,Whole Year,Sunflower,234.0,372.0
8226,Tamil Nadu,THANJAVUR,2007,Whole Year,Tapioca,225.0,9496.0
8227,Tamil Nadu,THANJAVUR,2007,Whole Year,Turmeric,7.0,37.0
8228,Tamil Nadu,THANJAVUR,2007,Whole Year,Urad,26428.0,3097.0
8229,Tamil Nadu,THANJAVUR,2008,Kharif,Rice,177094.0,357161.0
8230,Tamil Nadu,THANJAVUR,2008,Kharif,Small millets,4.0,1.0
8231,Tamil Nadu,THANJAVUR,2008,Whole Year,Arecanut,19.0,18.0
8232,Tamil Nadu,THANJAVUR,2008,Whole Year,Arhar/Tur,44.0,27.0
8233,Tamil Nadu,THANJAVUR,2008,Whole Year,Banana,4179.0,183830.0
8234,Tamil Nadu,THANJAVUR,2008,Whole Year,Black pepper,8.0,2.0
8235,Tamil Nadu,THANJAVUR,2008,Whole Year,Cashewnut,1686.0,673.0
8236,Tamil Nadu,THANJAVUR,2008,Whole Year,Castor seed,3.0,1.0
8237,Tamil Nadu,THANJAVUR,2008,Whole Year,Coconut,30950.0,5288000.0
8238,Tamil Nadu,THANJAVUR,2008,Whole Year,Cotton(lint),549.0,1105.0
8239,Tamil Nadu,THANJAVUR,2008,Whole Year,Dry chillies,20.0,10.0
8240,Tamil Nadu,THANJAVUR,2008,Whole Year,Dry ginger,5.0,100.0
8241,Tamil Nadu,THANJAVUR,2008,Whole Year,Gram,23.0,5.0
8242,Tamil Nadu,THANJAVUR,2008,Whole Year,Groundnut,9111.0,20229.0
8243,Tamil Nadu,THANJAVUR,2008,Whole Year,Jowar,83.0,150.0
8244,Tamil Nadu,THANJAVUR,2008,Whole Year,Maize,2409.0,12489.0
8245,Tamil Nadu,THANJAVUR,2008,Whole Year,Moong(Green Gram),5784.0,1240.0
8246,Tamil Nadu,THANJAVUR,2008,Whole Year,Onion,4.0,38.0
8247,Tamil Nadu,THANJAVUR,2008,Whole Year,Ragi,4.0,8.0
8248,Tamil Nadu,THANJAVUR,2008,Whole Year,Sesamum,7547.0,1983.0
8249,Tamil Nadu,THANJAVUR,2008,Whole Year,Small millets,1.0,1.0
8250,Tamil Nadu,THANJAVUR,2008,Whole Year,Sugarcane,11296.0,1126098.0
8251,Tamil Nadu,THANJAVUR,2008,Whole Year,Sunflower,63.0,84.0
8252,Tamil Nadu,THANJAVUR,2008,Whole Year,Sweet potato,1.0,13.0
8253,Tamil Nadu,THANJAVUR,2008,Whole Year,Tapioca,315.0,11488.0
8254,Tamil Nadu,THANJAVUR,2008,Whole Year,Turmeric,5.0,29.0
8255,Tamil Nadu,THANJAVUR,2008,Whole Year,Urad,15680.0,11361.0
8256,Tamil Nadu,THANJAVUR,2009,Kharif,Rice,162938.0,427142.0
8257,Tamil Nadu,THANJAVUR,2009,Whole Year,Arecanut,9.0,19.0
8258,Tamil Nadu,THANJAVUR,2009,Whole Year,Arhar/Tur,153.0,117.0
8259,Tamil Nadu,THANJAVUR,2009,Whole Year,Bajra,6.0,14.0
8260,Tamil Nadu,THANJAVUR,2009,Whole Year,Banana,3603.0,132352.0
8261,Tamil Nadu,THANJAVUR,2009,Whole Year,Black pepper,8.0,2.0
8262,Tamil Nadu,THANJAVUR,2009,Whole Year,Cashewnut,1542.0,619.0
8263,Tamil Nadu,THANJAVUR,2009,Whole Year,Castor seed,1.0,841.0
8264,Tamil Nadu,THANJAVUR,2009,Whole Year,Coconut,32077.0,495100.0
8265,Tamil Nadu,THANJAVUR,2009,Whole Year,Cotton(lint),426.0,1224.0
8266,Tamil Nadu,THANJAVUR,2009,Whole Year,Dry chillies,22.0,12.0
8267,Tamil Nadu,THANJAVUR,2009,Whole Year,Groundnut,8156.0,29579.0
8268,Tamil Nadu,THANJAVUR,2009,Whole Year,Jowar,3.0,5.0
8269,Tamil Nadu,THANJAVUR,2009,Whole Year,Maize,1496.0,8608.0
8270,Tamil Nadu,THANJAVUR,2009,Whole Year,Moong(Green Gram),4680.0,1522.0
8271,Tamil Nadu,THANJAVUR,2009,Whole Year,Onion,23.0,224.0
8272,Tamil Nadu,THANJAVUR,2009,Whole Year,Ragi,3.0,10.0
8273,Tamil Nadu,THANJAVUR,2009,Whole Year,Sesamum,8046.0,3080.0
8274,Tamil Nadu,THANJAVUR,2009,Whole Year,Sugarcane,8564.0,915222.0
8275,Tamil Nadu,THANJAVUR,2009,Whole Year,Sunflower,29.0,39.0
8276,Tamil Nadu,THANJAVUR,2009,Whole Year,Tapioca,266.0,9169.0
8277,Tamil Nadu,THANJAVUR,2009,Whole Year,Turmeric,3.0,15.0
8278,Tamil Nadu,THANJAVUR,2009,Whole Year,Urad,17331.0,9681.0
8279,Tamil Nadu,THANJAVUR,2010,Kharif,Arhar/Tur,23.0,15.0
8280,Tamil Nadu,THANJAVUR,2010,Kharif,Castor seed,2.0,1.0
